"","AD","AD.1","AD.2","AD.3","AD.4","AD.5","AD.6","AD.7","AD.8","AD.9","AD.10","AD.11","AD.12","AD.13","AD.14","AD.15","AD.16","AD.17","AD.18","AD.19","AD.20","AD.21","AD.22","AD.23","AD.24","AD.25","AD.26","AD.27","AD.28","AD.29","AD.30","AD.31","AD.32","AD.33","AD.34","AD.35","AD.36","AD.37","AD.38","AD.39","AD.40","AD.41","AD.42","NDC","NDC.1","NDC.2","NDC.3","NDC.4","NDC.5","NDC.6","NDC.7","NDC.8","NDC.9","NDC.10","NDC.11","NDC.12","NDC.13","NDC.14","NDC.15","NDC.16","NDC.17","NDC.18","NDC.19","NDC.20","NDC.21","NDC.22","NDC.23","NDC.24","NDC.25","NDC.26","NDC.27","NDC.28","NDC.29","NDC.30","NDC.31","NDC.32","NDC.33","NDC.34","NDC.35","NDC.36","NDC.37","NDC.38","NDC.39"
"AD.10",11.1207939651321,12.5039512899145,12.6857453527811,10.3938210548325,9.94715866706575,11.1242095309937,11.6283008043181,6.76936534193333,9.63933216747065,9.42823762308942,0,11.2862504486563,11.0725864055506,8.27941861708965,8.27219659691935,9.35844565986726,10.3708357527864,8.82122933369088,12.3810604028833,13.3288608988846,10.0282920847914,13.736342608294,12.4623359958373,11.6997415748812,9.36730942061422,8.48108940436429,9.20848726684642,11.5095499454926,11.0773597900176,9.79514797690996,10.294191927854,11.2066764173137,10.4589531976801,10.9758934390933,9.82056135387961,10.4369971517391,10.4618575515774,8.45323124254171,10.6078307082221,8.27213970755365,8.48533945969973,10.6118277899003,9.31464773225316,11.6251902604868,12.6907638095185,13.1106116070587,9.66562378168441,10.1787989897203,10.109807341468,9.29073120853197,11.5281775544386,11.8804632688704,11.402131718076,9.91329947213745,11.2829675296389,9.88024196841911,10.6671436284157,12.7033964918889,13.6939179307893,12.0837908631495,11.0730311011873,11.1109741199802,11.0749944700062,10.8574723894927,11.0647389428299,13.7201068100549,11.6149409922591,11.8406958172958,9.89731111362881,10.756256986955,9.95229412636128,8.59734246120894,10.565994827842,10.7011003638413,9.56031156209417,10.3361444399125,7.74022821283632,10.3471205915275,13.5203292890307,12.2310914181937,12.7274119146152,10.2514097234212,11.4936452679962
"AD.11",8.84800748437165,6.17855370172015,9.17363602115167,8.92329677903874,8.94668534073558,8.66331913557896,12.0541094555137,11.407718024684,12.066145384903,10.0694316912676,11.2862504486563,0,5.94944811991783,9.65711508396396,8.88025447433366,10.6364356748358,11.2455773041133,7.34472452059254,10.4117080152758,9.44258374814698,6.50252777004304,7.61877377291797,7.62650659192463,8.8278517608054,7.34777718728806,8.37463390171992,8.29003613663133,6.27740419385424,6.83149882638527,8.38561021071989,9.51308861094601,7.40320099858435,8.37745904192258,5.66624550100339,8.99851201812325,8.33805637315775,7.87612075557063,9.50398886914135,8.43528167572152,11.1714883389542,10.2614605577838,9.66889210517617,8.49585498102604,11.5474218424418,12.0468393172866,13.5506491946386,9.67492514911121,11.9399183400017,8.53819884542948,9.35168487455315,8.11621944990958,9.46708184166807,7.43425751587043,9.67988718166109,7.84821157921017,9.51284861512322,7.71358761657502,6.26208267504978,7.42451967569862,7.91373401547432,7.31437320782335,6.31197113287661,7.46249427034069,6.79959480023373,10.7292800600644,7.63330580662919,6.85311611715359,7.05841920868429,9.1924484919884,7.40436565981325,9.80368900084342,10.0936547553439,10.8425434344812,10.6525584037922,8.6156525966776,9.85442711753226,10.1805529007983,8.21240128357834,12.4132463460426,11.0238177066435,11.8527817454543,11.1227082940104,12.85043944348
"AD.12",8.42840852317698,7.12527662332668,8.71942942849535,7.71632942840332,7.68666614355278,7.10937472141169,11.4960646539156,11.0249544921651,11.6841759479026,9.34727182767588,11.0725864055506,5.94944811991783,0,9.07973710590439,8.28382668054485,10.6631262725,11.2798708822039,6.48896842553479,10.6847355989975,9.86230917011109,5.05332669534328,6.90897001017294,6.72910150358728,7.93103211912323,6.44971162828331,6.98446489646224,7.54350124347794,3.86282595476096,5.59240629238064,7.41386827371926,7.92693157872021,6.18860414667476,6.59755026597531,4.10622394206261,7.42297709599703,7.41002532960059,7.46317338566905,8.82798544873019,8.03804174533173,9.66635624433962,9.711782230664,8.74800475349947,8.50676548658856,10.7679622172633,11.4104795701644,12.9728324359865,8.86965919298835,12.0000979062291,7.90402281159948,9.00914508648165,7.9925131066018,8.37232815573735,7.06594540369373,9.41687207229108,7.36917599595786,9.09440667852543,6.33459117792466,5.59367916909444,6.81221537437566,7.37101084955578,6.96724732869106,6.37178573210476,6.76185104052595,6.64390722641696,10.0175981442592,5.81616381909254,7.27329106105469,6.75393813174412,8.2367115411554,7.29831598163886,9.29143537940969,9.14082331590005,9.88713402979178,10.2684075978125,7.96591358678524,9.356104380757,9.09039117538998,6.43942347953126,11.4371246463225,10.4534819035775,11.2477892546465,9.75215366136956,12.0350263790742
"AD.13",9.02318817978043,10.099926374228,10.4059838877235,7.80015759210004,7.90529494872833,8.5780822678986,10.4582479463869,7.10669308860929,9.72537597634417,5.34052061488397,8.27941861708965,9.65711508396396,9.07973710590439,0,4.99952011412191,8.53236112193904,10.4667664870772,8.49100815834612,10.3787233667754,10.8260931033501,8.45024137456347,11.2213710779261,9.8856044831546,7.8998759652876,8.21968586589201,7.80623373471378,7.65117120908104,9.00207381151207,9.42083501723535,5.61002103597407,7.10037383664623,8.16130980231191,7.84967216769823,9.7421131202179,6.96073888167407,8.23672735874963,6.36501722313778,4.50774394683338,8.06638867053528,6.60127734581041,6.77857711582661,8.49418787315805,7.85075160175893,10.7821121131082,12.5637154438796,12.4731292971713,7.13494521401082,9.14724385017658,7.54980313930665,7.4320094985301,8.49407283424161,8.46239423162117,8.12700313063878,7.9105882303775,8.71411815654282,7.38832258752293,8.26036738063221,9.58853554050255,11.4550020125245,8.58715947930034,9.0196320994985,9.42760371136425,9.13494150073196,9.31484239482269,9.09675662253037,11.2355643786317,7.77440292370353,8.8208533953313,5.72979851429701,7.84122117805992,7.06133568475663,5.93782548532401,7.64105449050546,7.98642647700994,6.33108915729879,7.11454898725131,8.02306419052331,8.45880882857352,12.3769395440621,11.5856076927985,11.3152780848668,10.0056025115536,11.837633192864
"AD.14",8.74217064579291,9.64540739887589,10.2939953959095,6.8008436432161,7.37946749111954,7.35056113013383,11.6801052068864,8.22806115409889,11.1908675354549,6.46219573977256,8.27219659691935,8.88025447433366,8.28382668054485,4.99952011412191,0,9.4919728556405,10.7741089654802,7.43979968967523,10.7267706165169,11.2970909601838,7.77869058060194,9.79828496699725,8.51259389031443,8.88034178877125,7.54391670196059,7.98593662278049,7.45058464552565,8.49466966544091,7.8648389950202,4.64545318081943,6.90190778461642,7.87717628603655,8.5348277659191,8.9487571848168,6.79031887858974,8.11544045780288,5.95858285372999,5.07168590063401,8.73842583022767,6.86047228848349,8.13266514502858,8.29071812680691,8.46425783700769,10.5146599413852,12.4129255748234,12.6773185647443,7.58840568453581,10.3428991110098,6.47925933620101,7.10313380768266,7.94719436645566,8.57691364606404,8.24227596981196,7.18980927039823,8.04543857671996,7.28670511264935,6.66132658220188,8.81037339108884,10.4227083268955,8.47069049395094,8.53357489288344,8.09801530070067,7.66002361158321,8.50975939592841,9.46349826971769,10.2434152639085,8.34441863359203,8.73486548454388,5.72385992898545,7.26995966765071,7.50266058942842,6.61260016336289,8.34258609978972,8.55207487172347,6.46176393015599,7.52909811300269,7.73678968460593,8.03259319561257,12.0739850586624,11.6094049492188,11.1814965389921,10.0121207223614,11.4828362371235
"AD.15",9.96314744505615,11.6791877407709,10.3341911907376,8.6142888402109,8.83579248083538,9.22926205464364,10.8965319773343,9.07259326965941,10.9138293190406,9.43721080766816,9.35844565986726,10.6364356748358,10.6631262725,8.53236112193904,9.4919728556405,0,6.32239872962785,10.5898144474812,11.3883459535473,12.3239416066768,9.46012370135782,12.6822272839647,11.7426324252115,9.29021529557054,9.45795208083537,9.87200187968905,8.55123104726826,10.1744216088284,10.5448919481013,9.29963328869562,10.82298326521,10.5341287471711,9.08382628603068,10.9301941645015,8.52404516627673,9.62908126596462,9.83016762373814,9.60940393090978,8.28778780147022,7.78226960039575,6.58495670727749,8.39605166386996,7.79050165910997,9.06276139048349,11.1185660568652,11.4708281707816,6.81789805215134,10.3611477351031,10.9086894828423,10.7864831955567,11.3712757050217,10.489751538607,10.5964502963928,10.6867581357485,10.926404802726,9.32155217506886,11.1133313054153,11.6897530028509,12.5934807826129,10.5888946959986,10.8334675365814,11.2516762925734,11.0695538229122,10.9008122343816,10.8758952529376,12.9651830346504,10.0797808326532,11.0005883345345,10.0173192607579,9.63877638604302,8.97458164091555,8.78733682911062,9.52509666300962,8.51642044855323,9.79528928139628,9.68811750558688,9.78119161921459,9.75676986468004,11.4685577147337,10.2930955813759,11.0053202881632,8.41015175754582,10.5977959975155
"AD.16",10.423249909039,11.8938025392572,10.4725167176098,9.94699095511708,9.93723534599816,10.3178470310546,11.061437394488,10.1725661372072,11.6727827248804,10.8615197323428,10.3708357527864,11.2455773041133,11.2798708822039,10.4667664870772,10.7741089654802,6.32239872962785,0,11.1857581392594,11.0922722272578,12.1622893144274,9.9593343575986,13.2865496705321,12.4089386629088,10.3210172073945,10.5728368908447,11.2027182033962,9.33828858633508,10.5185656643921,11.120309581016,10.3954272752961,11.1647010216555,10.8311671706702,9.53722638505437,11.7357839747079,9.15851561193571,9.56306807397089,11.0862332127432,10.6975110203799,9.41855838365513,8.87639284798522,8.4050483640442,9.14696907161049,8.38140049494233,7.84714635488565,9.65414525686113,10.0795054576739,8.50665651496633,11.6767669232512,11.6658567217317,11.115287641752,12.0280429755736,11.1462250709571,11.3371747136006,10.8674616921427,11.1903542572522,10.1917817148281,11.9461171059483,12.368807487035,13.0761300695589,11.4798867798052,11.2642795568635,12.1594767240088,11.8226142376763,11.9268739211047,10.697256441394,13.4018005686796,10.7090134445317,11.3770034921935,11.3331230607562,10.7601332305749,10.0662004150271,10.1713400500371,9.99451481297437,10.3800996483117,11.1818653619584,10.5490635156439,11.0729418942433,9.51710138565414,10.3831574846576,8.96395413917618,10.3581683080261,8.29657678034987,10.1104097426579
"AD.17",8.75262580894731,8.46876127289982,10.6185079064397,8.87015139965989,8.70434542917855,8.7878227296588,12.095004688497,9.77157700688352,11.6197246761981,8.58888457612256,8.82122933369088,7.34472452059254,6.48896842553479,8.49100815834612,7.43979968967523,10.5898144474812,11.1857581392594,0,9.99498944671389,10.7925486707295,6.46620909922686,10.192930696664,9.37763636580098,9.08253275799441,6.49536024628714,5.28235669041192,7.48648248870202,7.33547611042188,7.90924282113344,7.57120179806787,7.90389425303713,7.97078319293872,7.84028765575078,6.42519757616002,8.53792965180564,8.52827887924711,8.28068514146809,7.46679637017579,9.88473258567561,9.34619328348962,9.74483268425764,10.125282626611,9.17848489407882,11.6426711109709,12.3555012047313,13.3013007090613,9.08852880718746,11.1691292743231,8.34892553864611,8.62844544087178,7.78986583144757,8.62825756555528,7.11786671373769,7.89826298173564,7.54001078729777,9.23564289085214,6.24584401352002,9.11110249848809,9.86984521243684,9.2449911839742,7.97561610223959,7.07419585562083,7.63601746214331,7.26457732533407,9.89146221938277,9.7685481666896,8.82636902446368,7.98731109091315,8.95415409575279,8.92472735883579,9.63169766678623,9.17981452307879,9.85265913857098,10.289653333642,8.40586123523239,9.81545459678745,6.13261281247645,7.45498654674838,13.0251222299039,11.1374340902203,12.5715578920332,10.8182814012033,12.4051692188573
"AD.18",9.28112847970935,9.91700997668732,8.89148486759272,11.6610081439359,11.661429881138,12.1159696694945,10.3404005697858,11.7324063193105,10.9707486347191,9.15745074695345,12.3810604028833,10.4117080152758,10.6847355989975,10.3787233667754,10.7267706165169,11.3883459535473,11.0922722272578,9.99498944671389,0,6.41370551025123,9.48881905131225,12.8131133026997,12.402546234698,9.03051089170627,10.0178310393544,11.4052932072484,9.54920928035719,9.80558614648722,10.444689133448,8.50387213675482,7.65411360462482,7.67951497728735,9.62279917859472,10.6658229100641,9.88900985812008,9.84625893245679,11.0613444761482,9.75236118565705,11.3440595281661,10.6666518636215,10.6418683221212,10.2164592944005,10.9848139828677,9.61003374436721,10.2119148041613,10.3949045478761,11.0139508409357,12.5822867167843,10.2591449738466,11.0609894410561,8.70601983205718,8.82568598730881,9.18849491667587,8.70927796349815,8.56506844947268,10.8171773356503,10.3261834175448,11.2724068719031,12.8044412235119,11.9737922942889,9.75610018885919,11.6687409838793,10.443062178429,10.5013168922373,7.96761176343003,12.1327102996791,10.5001012883097,9.01825306057209,11.3114575835611,11.1792331587053,9.66462035623764,10.5041404566611,9.04495994113914,11.4702353664729,11.0821702828951,10.6792392769988,10.3950888716462,8.64385057978238,11.1667889231279,9.65240807615521,10.2032368105291,10.2256889388839,12.1672523035457
"AD.19",10.5597627690035,9.16103006006255,9.33437623643362,11.9660130655011,11.4708483775739,12.0074348667107,10.0972750952981,12.2876781367898,10.9810307137548,9.62643491686267,13.3288608988846,9.44258374814698,9.86230917011109,10.8260931033501,11.2970909601838,12.3239416066768,12.1622893144274,10.7925486707295,6.41370551025123,0,9.40236348713622,11.3692030097755,11.078788956131,8.98486771475955,10.5967519529808,11.4201530213338,10.0847114541212,9.13520587682738,9.90930666789987,9.49385404321107,8.68964826759504,7.10696437836432,10.1330651525974,9.95969145749472,10.200394995253,9.73030099565982,10.7548782049396,10.1824722409365,10.3386201575221,11.6740143513449,10.9435438662272,10.0253155439913,10.4781655457182,10.54795975991,10.2442187976517,11.1597939245899,11.782591285921,12.8756733317081,10.2185695322006,11.0454408775085,9.77928686736571,9.67703426582076,9.40733373490074,10.6037665703621,9.35182449378804,11.6387774031131,10.9056641764923,10.0702422938129,11.2045604500675,10.8963011404053,9.93540388572231,11.4866218300625,10.8159446104588,10.5852231131777,9.11958675153585,10.0160108711528,9.76535171161186,8.32538857267958,11.117428597873,11.1055958816716,10.2950414497248,11.1049143122602,10.0675977284462,12.406504505836,10.9023132658453,11.1651551367559,11.9298829392992,9.08186922602099,11.1272926176155,9.99440093964082,10.3553333391855,10.7279666728858,12.8557937953379
"AD.20",8.04167439089112,7.00527203449766,7.86950032389075,8.08120482642395,8.20543556375379,8.10208999790539,10.6436618641617,9.92165024880779,10.6342638202394,8.59628739631924,10.0282920847914,6.50252777004304,5.05332669534328,8.45024137456347,7.77869058060194,9.46012370135782,9.9593343575986,6.46620909922686,9.48881905131225,9.40236348713622,0,8.90895247266745,7.5368535843177,7.28791490160619,5.75523996820821,7.58891365507423,6.26638179088043,4.69880771897772,5.67329586184995,6.76936352482733,7.51991013522306,6.03725423565234,5.8894056660781,5.99327876796097,7.18367070489583,7.77263444386552,7.56405588294394,7.94372282644428,8.32011335750356,9.10949333001413,8.80121934113519,8.94303211093941,7.81349898944866,9.83215619852401,11.0077458107499,11.8962288340472,8.58348099100876,10.5512850553396,8.14190040752454,8.77616396876482,8.21525310957052,8.39573668595057,7.37371127826763,8.46482156337907,7.53772594440489,9.09902172538755,7.32573848909299,7.58683136274391,8.77403215522814,7.80784286385459,7.30075515680393,8.01934975175717,7.68277101167179,7.76833570033941,8.68171683585275,7.99473515989848,7.5743254242593,7.54746465781023,8.41844894705713,7.48185598079172,8.422996234088,8.80807166532685,9.29396431194209,9.98929307369148,8.81808656885854,9.34456183359392,8.62468563649575,6.21486135994164,11.181457031435,9.88463266308209,11.1216019616458,9.52830427970921,11.4541289532299
"AD.21",11.2550396293832,8.44289907500725,10.9477104075733,7.81867381177736,8.37626377994322,6.90189820291362,13.5211017046702,13.1320383666313,13.5021416513426,11.2087590032438,13.736342608294,7.61877377291797,6.90897001017294,11.2213710779261,9.79828496699725,12.6822272839647,13.2865496705321,10.192930696664,12.8131133026997,11.3692030097755,8.90895247266745,0,4.00368183056267,9.99107785331759,9.74113180407442,10.6468054109805,11.3119921631811,6.85220347828601,7.37600487100116,8.93944354867791,9.95687910621805,8.22110768538316,10.5299327308542,7.97277120585928,9.41232865848203,9.44604514919425,7.78472043757862,11.4422996533673,9.23736715128812,12.2731093777888,12.3538505365758,10.3723464161278,10.4235787184991,12.6662536430477,13.3150646984909,14.4824334767939,10.3961700901133,13.5169233339437,9.51392285826541,10.6556641106225,10.0330472637587,10.4480017392558,8.78220556053038,11.8658636829204,9.18167657863284,10.7411139336109,8.36092157859985,4.79374210827805,4.56045900540574,6.91321793676011,9.70156136894327,7.92725165672079,8.68204879842762,9.72872936011814,13.2523221757023,4.14361020350992,8.52915864889158,8.12204530869789,9.246344927169,8.87190645053869,11.3206238999306,11.2651525259473,12.3167629218876,11.5302559682369,9.4911202027574,10.6254888518508,12.6537386562055,9.60736610096181,12.5160653306807,12.5627514813573,12.8414790308028,12.3872102542498,13.8557510733784
"AD.22",10.7524889581411,7.95051045687649,10.4953479798879,7.24380487456359,7.87086265862155,6.06713388136001,12.8587759040813,12.0286866431768,12.6699203636615,10.4349862046712,12.4623359958373,7.62650659192463,6.72910150358728,9.8856044831546,8.51259389031443,11.7426324252115,12.4089386629088,9.37763636580098,12.402546234698,11.078788956131,7.5368535843177,4.00368183056267,0,8.86160603448208,8.83218454552793,9.83532720416499,9.92238998169222,6.29290775824921,6.77604400553947,7.73701778185137,8.99737132090065,7.74095884244152,9.30364581517465,7.98948123219358,8.15724941868048,8.59865201138767,6.60564432532059,10.0491262897539,8.41661818336223,11.27500585886,11.0587969806243,9.76383736130532,8.92771432165579,11.9607019507261,12.8339384047245,13.7831304805954,9.6636947231596,12.2944220155568,9.04093067443953,9.6691892116543,9.54651606128015,10.1347187845055,8.33152803550299,10.8205048113113,8.91530436718826,10.2872262443929,7.84699700484822,5.56376094641785,5.34849416243475,5.7990592441061,9.25438928331757,8.28682667961461,8.76628926812353,10.0387122828212,12.4208519401538,5.22598828871061,8.06442193086275,7.81255598512383,8.0949861692735,8.38871065952129,10.3661895984023,10.3630180448185,11.6093482292802,10.7845964452891,8.61791934982573,9.68347434913595,11.5285776768736,8.49447972667838,11.9440655580096,12.0774350569148,12.4003886003475,12.0005319970766,13.5004076998699
"AD.23",8.76357133742024,8.48644284269736,8.32133365213577,8.9842900837744,9.51850765839665,8.98224626597327,10.0494819487274,10.3754243903522,10.2601831117889,7.66767889383403,11.6997415748812,8.8278517608054,7.93103211912323,7.8998759652876,8.88034178877125,9.29021529557054,10.3210172073945,9.08253275799441,9.03051089170627,8.98486771475955,7.28791490160619,9.99107785331759,8.86160603448208,0,8.89570701899324,9.00389391386755,8.10421770464816,7.05934618497917,8.74826570149013,6.7302388783673,7.70347342943856,7.13256953934361,6.51734732159087,9.01552383432725,6.8728941273994,7.77584723947922,7.58112896455276,7.92324510819897,8.92562964606044,8.92577666465703,8.60588129782693,9.52857033099114,8.78039029484241,10.3226609976176,12.075568894279,11.9536391858811,8.92734290373722,10.5758839651796,9.13695632202852,9.4995341095693,8.45486498751176,7.74364827156738,7.00506514794335,8.70886411851433,7.24293279992732,9.11899156851127,8.14830880181968,8.46197940109356,9.99158392036433,8.20596842983024,8.3384200351256,9.23619441154901,8.45653650772347,9.24448052903958,8.58733030116806,9.68425370429221,7.22664340244099,7.72012795194613,8.14541660678866,8.68328903534132,8.28521790892265,8.40649382193647,7.86134666886725,9.53331682051786,8.96144058868028,8.75386464754617,9.78917346036653,7.70172693183282,11.9178334209121,11.1521169822678,10.0571881672695,10.1354203598913,12.4647009834913
"AD.24",8.33342538096855,8.4878616665675,9.58621004870307,8.32803134620137,8.68097570644376,8.56088781023631,10.9524550552003,9.70349253612337,10.7507662251255,8.85351145631473,9.36730942061422,7.34777718728806,6.44971162828331,8.21968586589201,7.54391670196059,9.45795208083537,10.5728368908447,6.49536024628714,10.0178310393544,10.5967519529808,5.75523996820821,9.74113180407442,8.83218454552793,8.89570701899324,0,7.14442556115917,6.07392478845341,6.80728715111125,6.20631969151253,7.16089767483037,7.88192745362574,7.45668577115997,6.68873665823938,6.37872362284019,7.56586835491628,7.91698302637931,8.24666169882659,8.50791741354977,8.43566452041356,8.80374647894689,8.57787593750095,8.34699500820709,8.49258972445992,9.82477680253428,11.1202165088368,12.1634978498157,9.11481940709676,11.2116583378256,8.33443491709351,9.76356781810593,7.99313335253399,8.65571315002838,7.85053989927453,8.26365826885615,7.46390161357345,8.72188585172148,7.02380687653357,8.13797502582774,9.29113702037377,9.06422966786657,8.49416490383394,7.92009161591024,7.57914366967118,7.78853336082545,9.13600701288065,9.24929925300659,7.5630297480318,7.61242562092872,8.65959940879796,7.92896442771232,7.96476609789826,8.67565363297789,9.38488568402597,9.21917824302404,8.40127792932449,9.23374288461163,7.83257859749808,6.86011947804262,11.3540161343253,10.5421775107354,11.1430263623787,9.27171909453367,11.0211801069522
"AD.25",8.92057695019741,9.51280001745773,10.5053018980149,9.52154631107208,9.21443906972665,9.42973758294335,11.8342391857962,8.59046864974882,11.0840428232222,8.5054838091872,8.48108940436429,8.37463390171992,6.98446489646224,7.80623373471378,7.98593662278049,9.87200187968905,11.2027182033962,5.28235669041192,11.4052932072484,11.4201530213338,7.58891365507423,10.6468054109805,9.83532720416499,9.00389391386755,7.14442556115917,0,7.89675498360157,7.81685605364197,9.35403523568706,7.92201998755819,8.37536655939554,8.76446731891281,7.44551036491603,7.46985530185157,8.41205476117435,8.29975972186459,8.63491403364821,7.29257623993218,9.32920383307141,8.78181313857931,9.52954304156533,9.80724148184828,9.06429970893923,11.7746610052092,12.2026253477433,13.1046719794434,9.31631533278163,11.3308290090001,8.96634904919433,9.43141666103681,8.66836667776102,8.78193702088676,7.42682661588933,8.76109588754308,8.64220455157523,9.32913925567504,6.9371963160096,9.06165626873677,10.6671895516404,9.42667779125889,8.36212193261095,7.69737997116216,7.87935630856062,7.2165548819071,10.1036318333781,10.4464204919579,8.56322901481525,8.82032710902536,8.8376908008535,8.76524134895107,9.44407120065053,8.20800488945312,9.67498182235666,9.94556032555636,8.51650490218124,9.12315616778853,5.30114062839747,7.85906179948571,13.0137448202031,11.1811522060393,12.1627521817945,10.0887888015435,11.7643071500667
"AD.26",7.47180643577306,9.11433067326112,8.42718153189546,9.28494552015734,9.52337151279158,9.51866345384372,10.02768408174,9.65038436039396,10.333571281892,8.12311195594299,9.20848726684642,8.29003613663133,7.54350124347794,7.65117120908104,7.45058464552565,8.55123104726826,9.33828858633508,7.48648248870202,9.54920928035719,10.0847114541212,6.26638179088043,11.3119921631811,9.92238998169222,8.10421770464816,6.07392478845341,7.89675498360157,0,7.37541023201625,7.61009485002552,7.19878188324665,7.73025569962431,7.70980764952888,5.90821975531789,8.20045146340889,7.35939351679811,7.79351718820197,7.81704650467556,7.07783390923992,9.22631428817677,7.5524551307609,7.79746866668258,8.86812937180014,8.69220749053087,8.67911301064604,10.3434670645731,11.0242344912879,8.76868883074109,10.4254864879093,8.02192262645007,9.56077026632329,7.70157160519013,8.11264161625862,8.39244059747644,7.77931190562737,7.73054926272198,8.71830422856166,7.92651132786283,9.23517702320793,11.0858440509815,9.64201009325011,7.76339619553747,9.15354232858156,8.14371518797611,8.27149999804778,7.65671463242636,10.8463075397047,7.79064668069883,8.56528193317826,8.3936655639764,7.83375373170718,7.40369942488423,7.9553450301605,7.4675436605542,9.0507619051629,8.67501069697454,8.37317248737268,8.14337863015601,6.21361111154602,10.6851988155983,9.95564075284291,10.8465974224151,8.34279326406924,10.7074590780978
"AD.27",8.31546324541809,6.3272601124341,7.69339501750865,7.54352087397023,7.5691080415711,6.84657355616069,10.5349577356087,10.9155501470674,11.3090762267827,8.87536784916757,11.5095499454926,6.27740419385424,3.86282595476096,9.00207381151207,8.49466966544091,10.1744216088284,10.5185656643921,7.33547611042188,9.80558614648722,9.13520587682738,4.69880771897772,6.85220347828601,6.29290775824921,7.05934618497917,6.80728715111125,7.81685605364197,7.37541023201625,0,5.57712086666655,6.83290236480842,7.23363605157256,5.37297296354531,6.30162887492342,5.77450075802685,6.76788096162031,6.79257939018338,6.98439657997907,8.67596621553428,7.85995558419508,9.51076411974372,9.35150720694773,8.44757184193099,8.11327688244901,9.84519727050254,10.5961747524471,12.0765815920639,8.37078046200229,11.5663654696679,8.08338487820702,9.31130017896658,7.51618578514836,7.86735781102695,6.7176771344726,9.06657209176482,6.96360002231902,9.10997627006079,6.49563492541277,5.35522293698553,7.09422904450175,7.05642541171436,7.04051167145335,7.43416382067186,7.27119493128013,7.57029533199968,9.33735052988069,5.82578540417082,6.74207188840356,6.45976646350432,7.91697877271107,7.39309622355865,8.70969405452296,8.97434792894324,9.20242983313273,10.0078185630828,8.11151416127385,8.57968769054316,9.56543534688281,5.85233001829594,10.7073913548784,9.59954811258332,10.5760875254034,9.49307625637926,11.8384906268604
"AD.28",9.22086772117505,7.70817175434749,9.09997305079508,7.2215101674323,7.67634277403026,7.19259891116362,11.5803830258311,11.4297973301065,11.9194038573346,9.73839554277149,11.0773597900176,6.83149882638527,5.59240629238064,9.42083501723535,7.8648389950202,10.5448919481013,11.120309581016,7.90924282113344,10.444689133448,9.90930666789987,5.67329586184995,7.37600487100116,6.77604400553947,8.74826570149013,6.20631969151253,9.35403523568706,7.61009485002552,5.57712086666655,0,7.24955522813097,8.05974292830041,5.91690737518738,7.99755577000186,6.26592539202765,7.13302792748547,8.09744256581917,7.8600767574156,9.5279107949291,8.0106850973817,9.76495626102342,9.74295756209848,8.50413945813392,8.46516847863733,10.1016832172624,11.165207739187,12.6690151800245,9.17453713906136,11.9152735792116,8.36543158534563,9.7465184722199,8.45721149224742,9.06279958309801,7.77885788114849,8.9537323523163,7.35334528203656,9.76068609482578,6.94376920309356,6.52931742027683,6.61376993236719,8.16776018726808,8.24894341782095,7.90257518318303,7.55224600586911,8.06357013815374,9.62870925536667,6.44160876527985,7.72614431740159,7.40356817620702,8.2619440532796,7.4025860311475,9.21067629355275,9.90370884459021,10.2177489307437,10.7079929658669,8.44899517799333,9.43968303893982,10.5058708037239,7.28127625636626,11.2375208276487,10.4076697725094,11.4888668878041,10.3237520811475,12.370516610517
"AD.29",8.31496600619753,8.33491854362841,8.86580998840606,6.64395039246086,7.50432035796498,7.1375734238028,10.4668451545291,9.08630758432506,10.4239607166531,5.77874109682924,9.79514797690996,8.38561021071989,7.41386827371926,5.61002103597407,4.64545318081943,9.29963328869562,10.3954272752961,7.57120179806787,8.50387213675482,9.49385404321107,6.76936352482733,8.93944354867791,7.73701778185137,6.7302388783673,7.16089767483037,7.92201998755819,7.19878188324665,6.83290236480842,7.24955522813097,0,4.20990946793765,5.74988574479184,7.13618092341328,8.42862626313573,5.49161364721505,6.6669981431566,5.85409788795294,5.59317965462988,8.43294502599266,6.89090103251466,8.45509777577719,7.98314792486855,8.44611049755488,9.44274198291993,11.464587178116,11.5409909740479,7.2680780828535,10.7337538826635,7.01429775176803,7.86139473438936,6.6347997172086,6.74630764975341,6.4805213207513,6.37505797530912,6.32654696360974,7.7133594903526,6.08016450026374,7.35767884137311,9.65612547301715,8.11567226060053,7.50852949520789,8.19864328510653,7.20450974864882,8.28071339756488,7.70414832673104,9.1728133922374,7.20170845097217,6.45065444155794,6.26305080517901,7.12742215243584,6.95221591020288,6.77722533827252,7.46476856877742,8.6933126249882,7.12681463527652,7.01101573446261,7.87748014313431,6.34047459491445,11.3202847609858,10.6046991816521,9.86354151014813,9.18548696838514,11.5591295937986
